OrderID;Date;CustomerID;Product;Category;Quantity;UnitPrice;Total;PaymentMethod;Country
1092;2023-01-25 00:00:00;C8678;Monitor;Electrònica;5;397,61;1988,05;Transferència;França
1093;2023-04-28 00:00:00;C2096;Ratolí;Accessoris;2;45,11;90,22;PayPal;Alemanya
1094;2023-07-30 00:00:00;C9002;Ratolí;Accessoris;2;62,58;125,16;Transferència;Alemanya
1095;2023-10-10 00:00:00;C1270;Tablet;Electrònica;3;370,7;1112,1;PayPal;Països Baixos
1096;2023-06-30 00:00:00;C7305;Teclat;Accessoris;1;63,55;63,55;PayPal;Espanya
1097;2023-12-06 00:00:00;C8299;Teclat;Accessoris;2;104,89;209,78;Transferència;Països Baixos
1098;2023-09-03 00:00:00;C4672;USB;Accessoris;1;19,12;19,12;PayPal;Països Baixos
1099;2023-05-29 00:00:00;C6552;Teclat;Accessoris;3;91,62;274,86;PayPal;Itàlia
1100;2023-10-21 00:00:00;C6884;USB;Accessoris;5;42,01;210,05;PayPal;Itàlia
1101;2023-10-29 00:00:00;C8192;Monitor;Electrònica;2;346,41;692,82;PayPal;Portugal
1102;2023-03-11 00:00:00;C3672;Portàtil;Electrònica;1;915,08;915,08;Targeta;Alemanya
1103;2023-10-30 00:00:00;C9662;USB;Accessoris;4;7,04;28,16;Targeta;Països Baixos
1104;2023-05-29 00:00:00;C5059;Teclat;Accessoris;2;84,16;168,32;PayPal;Itàlia
1105;2023-02-09 00:00:00;C8409;Monitor;Electrònica;3;536,51;1609,53;PayPal;Països Baixos
1106;2023-07-19 00:00:00;C7646;Auriculars;Accessoris;4;120,9;483,6;Targeta;Països Baixos
1107;2023-08-25 00:00:00;C2716;Tablet;Electrònica;5;340,45;1702,25;Transferència;Portugal
1108;2023-08-25 00:00:00;C4932;Auriculars;Accessoris;3;103,52;310,56;Transferència;Països Baixos
1109;2023-08-28 00:00:00;C8616;Mòbil;Electrònica;3;426,28;1278,84;Targeta;Països Baixos
1110;2023-01-30 00:00:00;C6898;Portàtil;Electrònica;3;1289,79;3869,37;PayPal;Espanya
1111;2023-03-31 00:00:00;C1890;Tablet;Electrònica;4;549,22;2196,88;Targeta;França
1112;2023-08-08 00:00:00;C4961;Monitor;Electrònica;5;474,08;2370,4;Targeta;Països Baixos
1113;2023-07-03 00:00:00;C7686;Ratolí;Accessoris;2;65,55;131,1;PayPal;Portugal
1114;2023-10-05 00:00:00;C5647;Cadira oficina;Oficina;4;72,66;290,64;Targeta;Itàlia
1115;2023-11-17 00:00:00;C7837;Teclat;Accessoris;1;118,89;118,89;Targeta;Espanya
1116;2023-01-22 00:00:00;C9869;Teclat;Accessoris;1;109,26;109,26;Targeta;França
1117;2023-01-17 00:00:00;C9848;Monitor;Electrònica;1;547,94;547,94;PayPal;Països Baixos
1118;2023-09-19 00:00:00;C7509;Impressora;Oficina;5;342,11;1710,55;Targeta;Itàlia
1119;2023-05-23 00:00:00;C4580;Tablet;Electrònica;5;287;1435;PayPal;Portugal
1120;2023-09-02 00:00:00;C2015;Teclat;Accessoris;1;55,38;55,38;Transferència;França
1121;2023-02-27 00:00:00;C8984;USB;Accessoris;5;46,96;234,8;Targeta;França
1122;2023-01-26 00:00:00;C8982;Auriculars;Accessoris;2;95,74;191,48;Transferència;França
1123;2023-07-17 00:00:00;C3618;Impressora;Oficina;4;216,46;865,84;PayPal;Itàlia
1124;2023-09-30 00:00:00;C6368;Portàtil;Electrònica;2;1259,49;2518,98;Transferència;França
1125;2023-02-13 00:00:00;C8566;Teclat;Accessoris;5;90,05;450,25;Transferència;Alemanya
1126;2023-08-27 00:00:00;C2003;Ratolí;Accessoris;3;52,9;158,7;PayPal;Alemanya
1127;2023-04-10 00:00:00;C9095;Cadira oficina;Oficina;3;226,4;679,2;PayPal;Alemanya
1128;2023-12-26 00:00:00;C7524;Monitor;Electrònica;4;570,09;2280,36;PayPal;Portugal
1129;2023-02-19 00:00:00;C6184;Cadira oficina;Oficina;3;149,63;448,89;Transferència;Països Baixos
1130;2023-05-21 00:00:00;C2956;Teclat;Accessoris;4;61,63;246,52;PayPal;Països Baixos
1131;2023-10-23 00:00:00;C9378;USB;Accessoris;4;8,15;32,6;Targeta;Portugal
1132;2023-12-12 00:00:00;C3284;Cadira oficina;Oficina;4;67;268;Targeta;Espanya
1133;2023-09-03 00:00:00;C5887;Cadira oficina;Oficina;3;230,43;691,29;PayPal;Espanya
1134;2023-02-14 00:00:00;C1961;Mòbil;Electrònica;1;1168,67;1168,67;Targeta;França
1135;2023-04-13 00:00:00;C2001;Impressora;Oficina;4;360,16;1440,64;PayPal;Països Baixos
1136;2023-10-13 00:00:00;C9849;Teclat;Accessoris;3;48,24;144,72;PayPal;França
1137;2023-08-09 00:00:00;C1422;Ratolí;Accessoris;5;13,01;65,05;Transferència;Espanya
1138;2023-06-22 00:00:00;C3710;Monitor;Electrònica;3;465,75;1397,25;PayPal;Països Baixos
1139;2023-04-18 00:00:00;C4075;Monitor;Electrònica;2;516,46;1032,92;Targeta;Espanya
1140;2023-05-26 00:00:00;C2447;Auriculars;Accessoris;2;158,26;316,52;Transferència;Itàlia
1141;2023-08-17 00:00:00;C3671;Impressora;Oficina;1;241,62;241,62;PayPal;Portugal
1142;2023-04-16 00:00:00;C4722;Tablet;Electrònica;3;813,27;2439,81;Transferència;Portugal
1143;2023-12-03 00:00:00;C1808;Impressora;Oficina;4;299,5;1198;Transferència;Portugal
1144;2023-01-22 00:00:00;C2216;Auriculars;Accessoris;3;57,96;173,88;Targeta;Països Baixos
1145;2023-09-08 00:00:00;C6634;Ratolí;Accessoris;3;38,01;114,03;Targeta;Itàlia
1146;2023-03-28 00:00:00;C1224;Mòbil;Electrònica;4;1197,62;4790,48;Transferència;Espanya
1147;2023-08-21 00:00:00;C2814;Portàtil;Electrònica;3;1101,69;3305,07;Targeta;França
1148;2023-06-24 00:00:00;C3931;Auriculars;Accessoris;5;31,82;159,1;Transferència;Països Baixos
1149;2023-08-25 00:00:00;C8415;Cadira oficina;Oficina;1;191,15;191,15;PayPal;Itàlia
1150;2023-03-15 00:00:00;C1717;Auriculars;Accessoris;1;95,27;95,27;PayPal;Països Baixos
1151;2023-04-04 00:00:00;C7782;Teclat;Accessoris;2;91,04;182,08;Transferència;Espanya
1152;2023-04-26 00:00:00;C8905;Tablet;Electrònica;3;162,44;487,32;Targeta;Països Baixos
1153;2023-01-11 00:00:00;C2620;Impressora;Oficina;3;76,88;230,64;Targeta;França
1154;2023-07-28 00:00:00;C3941;Mòbil;Electrònica;5;1034,95;5174,75;Transferència;Alemanya
1155;2023-05-01 00:00:00;C7197;Cadira oficina;Oficina;4;268,42;1073,68;Transferència;Alemanya
1156;2023-08-31 00:00:00;C2553;Teclat;Accessoris;1;37,44;37,44;Transferència;Portugal
1157;2023-12-12 00:00:00;C7799;Tablet;Electrònica;3;793,47;2380,41;Targeta;Itàlia
1158;2023-08-27 00:00:00;C7447;Ratolí;Accessoris;4;10,79;43,16;Transferència;Itàlia
1159;2023-11-29 00:00:00;C6877;Teclat;Accessoris;4;88,26;353,04;PayPal;França
1160;2023-10-10 00:00:00;C5686;USB;Accessoris;3;29,49;88,47;Transferència;Portugal
1161;2023-01-12 00:00:00;C1140;Cadira oficina;Oficina;4;125,16;500,64;PayPal;Itàlia
1162;2023-03-04 00:00:00;C1464;Cadira oficina;Oficina;1;259,77;259,77;Transferència;Països Baixos
1163;2023-01-08 00:00:00;C6956;Cadira oficina;Oficina;5;114,26;571,3;Targeta;Alemanya
1164;2023-10-11 00:00:00;C7543;Impressora;Oficina;4;81,47;325,88;Transferència;Espanya
1165;2023-06-29 00:00:00;C4195;Impressora;Oficina;5;166,2;831;Transferència;Països Baixos
1166;2023-07-14 00:00:00;C4982;Mòbil;Electrònica;5;959,09;4795,45;Targeta;Espanya
1167;2023-10-02 00:00:00;C5713;Cadira oficina;Oficina;4;154,7;618,8;Transferència;Portugal
1168;2023-01-27 00:00:00;C8478;Cadira oficina;Oficina;5;110,06;550,3;Transferència;Itàlia
1169;2023-10-08 00:00:00;C5933;USB;Accessoris;4;11,93;47,72;PayPal;Espanya
1170;2023-08-12 00:00:00;C9975;Mòbil;Electrònica;2;546,56;1093,12;PayPal;Països Baixos
1171;2023-01-30 00:00:00;C1044;Monitor;Electrònica;4;185,65;742,6;Transferència;Itàlia
1172;2023-05-21 00:00:00;C2909;USB;Accessoris;2;20,19;40,38;Targeta;Itàlia
1173;2023-11-25 00:00:00;C8910;Monitor;Electrònica;4;229,91;919,64;Targeta;Itàlia
1174;2023-08-27 00:00:00;C4406;Tablet;Electrònica;4;233,35;933,4;Targeta;Països Baixos
1175;2023-10-15 00:00:00;C9579;Ratolí;Accessoris;1;67,82;67,82;Targeta;Alemanya
1176;2023-12-09 00:00:00;C7781;USB;Accessoris;5;9,75;48,75;PayPal;Portugal
1177;2023-11-20 00:00:00;C6929;Auriculars;Accessoris;2;116,33;232,66;PayPal;Itàlia
1178;2023-05-27 00:00:00;C9681;Mòbil;Electrònica;4;644,53;2578,12;Transferència;Alemanya
1179;2023-12-07 00:00:00;C6308;Portàtil;Electrònica;3;1355,67;4067,01;Transferència;França
1180;2023-10-15 00:00:00;C6953;Mòbil;Electrònica;5;837,9;4189,5;Targeta;Itàlia
1181;2023-05-10 00:00:00;C7337;USB;Accessoris;2;24,55;49,1;Targeta;França
1182;2023-12-18 00:00:00;C1143;USB;Accessoris;1;19,86;19,86;Targeta;Portugal
1183;2023-04-17 00:00:00;C3176;Auriculars;Accessoris;5;136,08;680,4;Targeta;Espanya
1184;2023-01-04 00:00:00;C4398;Monitor;Electrònica;5;164,59;822,95;PayPal;Espanya
1185;2023-04-05 00:00:00;C8392;Auriculars;Accessoris;2;22,92;45,84;PayPal;Alemanya
1186;2023-02-16 00:00:00;C6300;Auriculars;Accessoris;1;108,6;108,6;Transferència;Espanya
1187;2023-04-16 00:00:00;C7553;Impressora;Oficina;2;317,88;635,76;Transferència;Alemanya
1188;2023-06-20 00:00:00;C8498;Monitor;Electrònica;2;243,92;487,84;Targeta;Països Baixos
1189;2023-07-14 00:00:00;C3537;Impressora;Oficina;4;346,41;1385,64;Transferència;Espanya
1190;2023-11-01 00:00:00;C3077;Impressora;Oficina;2;361,35;722,7;Targeta;Alemanya
1191;2023-10-08 00:00:00;C5873;Ratolí;Accessoris;4;36,47;145,88;Targeta;Portugal
1192;2023-11-29 00:00:00;C2015;Tablet;Electrònica;1;669,27;669,27;Transferència;Portugal
1193;2023-10-30 00:00:00;C2269;Impressora;Oficina;2;311,48;622,96;PayPal;Itàlia
1194;2023-08-30 00:00:00;C6672;Portàtil;Electrònica;1;891,68;891,68;PayPal;Alemanya
1195;2023-03-30 00:00:00;C7155;USB;Accessoris;2;49,86;99,72;Targeta;França
1196;2023-12-12 00:00:00;C9713;Cadira oficina;Oficina;4;139,67;558,68;PayPal;Països Baixos
1197;2023-06-25 00:00:00;C5883;Ratolí;Accessoris;2;15,71;31,42;Transferència;Espanya
1198;2023-11-17 00:00:00;C2409;Ratolí;Accessoris;2;43,79;87,58;Transferència;Espanya
1199;2023-10-12 00:00:00;C9718;Cadira oficina;Oficina;2;219,32;438,64;PayPal;França
1200;2023-12-06 00:00:00;C3172;Portàtil;Electrònica;4;1423,27;5693,08;Transferència;Portugal
1201;2023-04-20 00:00:00;C8825;Portàtil;Electrònica;5;817,28;4086,4;PayPal;Països Baixos
1202;2023-05-08 00:00:00;C5427;USB;Accessoris;2;10,74;21,48;Transferència;França
1203;2023-06-22 00:00:00;C8189;Ratolí;Accessoris;4;20,55;82,2;Transferència;Portugal
1204;2023-12-22 00:00:00;C5535;Cadira oficina;Oficina;5;186,11;930,55;PayPal;Països Baixos
1205;2023-06-13 00:00:00;C8697;Ratolí;Accessoris;1;65,45;65,45;PayPal;Portugal
1206;2023-05-03 00:00:00;C6060;Auriculars;Accessoris;5;124,62;623,1;PayPal;França
1207;2023-08-19 00:00:00;C3014;Monitor;Electrònica;3;430,92;1292,76;PayPal;Alemanya
1208;2023-12-03 00:00:00;C8148;Auriculars;Accessoris;4;27,64;110,56;PayPal;Portugal
1209;2023-07-18 00:00:00;C4629;USB;Accessoris;5;42,68;213,4;Targeta;Itàlia
1210;2023-06-18 00:00:00;C7638;Ratolí;Accessoris;4;19,42;77,68;Transferència;Espanya
1211;2023-04-19 00:00:00;C4866;Tablet;Electrònica;5;524,23;2621,15;Targeta;Portugal
1212;2023-07-25 00:00:00;C5942;Teclat;Accessoris;3;57,21;171,63;Targeta;Itàlia
1213;2023-10-14 00:00:00;C9976;USB;Accessoris;5;45,1;225,5;Targeta;Alemanya
1214;2023-09-08 00:00:00;C8891;Teclat;Accessoris;5;73,21;366,05;Targeta;Alemanya
1215;2023-10-12 00:00:00;C1325;Tablet;Electrònica;1;574,31;574,31;Targeta;Alemanya
1216;2023-11-21 00:00:00;C5603;Impressora;Oficina;2;334,29;668,58;Transferència;Espanya
1217;2023-07-31 00:00:00;C8754;Auriculars;Accessoris;1;60,63;60,63;PayPal;Itàlia
1218;2023-02-23 00:00:00;C3575;Cadira oficina;Oficina;3;259,13;777,39;Targeta;Alemanya
1219;2023-07-12 00:00:00;C4966;Impressora;Oficina;3;398,45;1195,35;Transferència;Països Baixos
1220;2023-12-03 00:00:00;C8493;Teclat;Accessoris;1;49,33;49,33;Transferència;Alemanya
1221;2023-06-10 00:00:00;C6594;Impressora;Oficina;3;257,31;771,93;Transferència;Països Baixos
1222;2023-04-19 00:00:00;C4144;Portàtil;Electrònica;4;883,69;3534,76;PayPal;Espanya
1223;2023-10-02 00:00:00;C8269;USB;Accessoris;3;41,18;123,54;PayPal;Alemanya
1224;2023-05-21 00:00:00;C7331;Cadira oficina;Oficina;3;82,2;246,6;Transferència;Espanya
1225;2023-02-21 00:00:00;C3158;Mòbil;Electrònica;4;967,5;3870;Transferència;Espanya
1226;2023-07-30 00:00:00;C5039;Impressora;Oficina;3;265,99;797,97;PayPal;Alemanya
1227;2023-12-12 00:00:00;C4823;Mòbil;Electrònica;2;325,55;651,1;PayPal;Itàlia
1228;2023-03-18 00:00:00;C1923;Mòbil;Electrònica;3;482,26;1446,78;PayPal;Països Baixos
1229;2023-08-28 00:00:00;C7578;Cadira oficina;Oficina;3;245,16;735,48;Targeta;Espanya
1230;2023-06-03 00:00:00;C3657;Ratolí;Accessoris;3;50,99;152,97;Transferència;Espanya
1231;2023-08-18 00:00:00;C9105;Auriculars;Accessoris;4;109,66;438,64;Targeta;Països Baixos
1232;2023-08-20 00:00:00;C2466;Portàtil;Electrònica;3;907,74;2723,22;Targeta;Itàlia
1233;2023-12-25 00:00:00;C8833;Portàtil;Electrònica;3;894,98;2684,94;PayPal;França
1234;2023-02-20 00:00:00;C2652;Monitor;Electrònica;4;485,22;1940,88;PayPal;Alemanya
1235;2023-03-29 00:00:00;C5815;Tablet;Electrònica;5;547,29;2736,45;PayPal;França
1236;2023-04-28 00:00:00;C4637;Teclat;Accessoris;1;20,97;20,97;Targeta;Països Baixos
1237;2023-03-16 00:00:00;C6599;Ratolí;Accessoris;4;33,19;132,76;Transferència;Espanya
1238;2023-01-11 00:00:00;C8382;Monitor;Electrònica;2;478,13;956,26;PayPal;França
1239;2023-01-28 00:00:00;C1746;Tablet;Electrònica;2;742,51;1485,02;Transferència;Alemanya
1240;2023-02-23 00:00:00;C8008;Impressora;Oficina;2;389,26;778,52;Transferència;Alemanya
1241;2023-10-13 00:00:00;C5443;Impressora;Oficina;3;227,08;681,24;Transferència;Portugal
1242;2023-04-03 00:00:00;C5780;Monitor;Electrònica;4;598,87;2395,48;Transferència;França
1243;2023-12-24 00:00:00;C1506;Ratolí;Accessoris;1;18,06;18,06;PayPal;Alemanya
1244;2023-11-16 00:00:00;C7360;Monitor;Electrònica;4;429,85;1719,4;Targeta;Portugal
1245;2023-07-29 00:00:00;C2192;Portàtil;Electrònica;1;1458,35;1458,35;Transferència;Espanya
1246;2023-11-02 00:00:00;C7106;USB;Accessoris;1;13,12;13,12;Transferència;Itàlia
1247;2023-08-24 00:00:00;C2211;Ratolí;Accessoris;1;33,67;33,67;Targeta;França
1248;2023-05-12 00:00:00;C9693;Teclat;Accessoris;1;32,08;32,08;Targeta;Itàlia
1249;2023-03-12 00:00:00;C8345;Cadira oficina;Oficina;1;74,06;74,06;Targeta;Itàlia
1250;2023-01-08 00:00:00;C1919;Tablet;Electrònica;3;803,93;2411,79;Transferència;Espanya
1251;2023-09-01 00:00:00;C6930;Ratolí;Accessoris;2;66,21;132,42;PayPal;Alemanya
1252;2023-05-26 00:00:00;C6275;Ratolí;Accessoris;1;49,61;49,61;Targeta;Portugal
1253;2023-02-16 00:00:00;C8354;Mòbil;Electrònica;3;496,33;1488,99;PayPal;Itàlia
1254;2023-01-17 00:00:00;C4622;Mòbil;Electrònica;5;571,55;2857,75;Transferència;Alemanya
1255;2023-02-08 00:00:00;C4715;Auriculars;Accessoris;2;189,12;378,24;Transferència;França
1256;2023-03-07 00:00:00;C3155;Mòbil;Electrònica;3;400,77;1202,31;PayPal;Espanya
1257;2023-01-18 00:00:00;C1692;Cadira oficina;Oficina;4;279,79;1119,16;PayPal;França
1258;2023-09-14 00:00:00;C1441;USB;Accessoris;5;13,78;68,9;Transferència;França
1259;2023-08-25 00:00:00;C7533;Monitor;Electrònica;2;593,87;1187,74;PayPal;Espanya
1260;2023-04-11 00:00:00;C8933;Impressora;Oficina;3;302,72;908,16;Transferència;Espanya
1261;2023-02-02 00:00:00;C7089;Mòbil;Electrònica;1;1135,94;1135,94;Transferència;Itàlia
1262;2023-09-03 00:00:00;C1404;Cadira oficina;Oficina;3;254,32;762,96;PayPal;Alemanya
1263;2023-06-10 00:00:00;C9938;Auriculars;Accessoris;5;22,32;111,6;Transferència;Portugal
1264;2023-06-29 00:00:00;C6606;Mòbil;Electrònica;2;332,18;664,36;Transferència;Països Baixos
1265;2023-09-16 00:00:00;C1421;USB;Accessoris;2;22,14;44,28;PayPal;Països Baixos
1266;2023-12-30 00:00:00;C5675;Ratolí;Accessoris;1;25,14;25,14;PayPal;Alemanya
1267;2023-04-08 00:00:00;C7748;Ratolí;Accessoris;4;23,96;95,84;Transferència;Alemanya
1268;2023-06-21 00:00:00;C3181;Teclat;Accessoris;2;22,15;44,3;Transferència;Itàlia
1269;2023-03-26 00:00:00;C6882;Cadira oficina;Oficina;1;171,87;171,87;Targeta;Portugal
1270;2023-08-12 00:00:00;C9411;Mòbil;Electrònica;4;1157,95;4631,8;Targeta;Alemanya
1271;2023-09-22 00:00:00;C5524;Impressora;Oficina;1;55,02;55,02;Transferència;Espanya
1272;2023-08-03 00:00:00;C6673;Tablet;Electrònica;5;764,71;3823,55;PayPal;Itàlia
1273;2023-11-26 00:00:00;C4854;USB;Accessoris;3;17,75;53,25;PayPal;Itàlia
1274;2023-12-05 00:00:00;C3395;Cadira oficina;Oficina;3;210,08;630,24;PayPal;Països Baixos
1275;2023-01-06 00:00:00;C6515;Mòbil;Electrònica;3;444,16;1332,48;Transferència;Espanya
1276;2023-12-15 00:00:00;C4138;Portàtil;Electrònica;5;1078,46;5392,3;PayPal;Espanya
1277;2023-12-06 00:00:00;C5270;Auriculars;Accessoris;2;88,9;177,8;Targeta;Espanya
1278;2023-02-14 00:00:00;C9022;Auriculars;Accessoris;5;111,03;555,15;Transferència;Alemanya
1279;2023-01-09 00:00:00;C4899;USB;Accessoris;3;28,42;85,26;PayPal;França
1280;2023-11-23 00:00:00;C3062;Ratolí;Accessoris;5;28,07;140,35;Transferència;Països Baixos
1281;2023-10-05 00:00:00;C7256;Mòbil;Electrònica;2;977,81;1955,62;PayPal;Alemanya
1282;2023-09-23 00:00:00;C2231;Mòbil;Electrònica;1;845,57;845,57;Transferència;Països Baixos
1283;2023-11-02 00:00:00;C2689;Auriculars;Accessoris;1;171,59;171,59;PayPal;França
1284;2023-10-06 00:00:00;C6649;Monitor;Electrònica;1;478,38;478,38;PayPal;Alemanya
1285;2023-11-30 00:00:00;C2819;Cadira oficina;Oficina;3;282,73;848,19;PayPal;Portugal
1286;2023-11-15 00:00:00;C6560;Teclat;Accessoris;4;23,06;92,24;Targeta;Portugal
1287;2023-06-09 00:00:00;C5206;Auriculars;Accessoris;3;29,97;89,91;Targeta;Portugal
1288;2023-08-08 00:00:00;C8235;Tablet;Electrònica;4;460,26;1841,04;PayPal;Portugal
1289;2023-11-19 00:00:00;C6911;Mòbil;Electrònica;2;377,08;754,16;Transferència;Alemanya
1290;2023-09-26 00:00:00;C8876;Auriculars;Accessoris;5;76,77;383,85;PayPal;Espanya
1291;2023-12-04 00:00:00;C5041;USB;Accessoris;2;9,36;18,72;Targeta;Itàlia
1292;2023-06-24 00:00:00;C5683;Ratolí;Accessoris;2;48,29;96,58;PayPal;Itàlia
1293;2023-04-21 00:00:00;C2784;USB;Accessoris;2;8,27;16,54;PayPal;Països Baixos
1294;2023-02-04 00:00:00;C6428;Tablet;Electrònica;3;635,59;1906,77;Transferència;Espanya
1295;2023-08-04 00:00:00;C5658;Monitor;Electrònica;5;443,65;2218,25;Transferència;Països Baixos
1296;2023-12-04 00:00:00;C7219;Cadira oficina;Oficina;3;237,52;712,56;Transferència;Espanya
1297;2023-07-06 00:00:00;C2312;Portàtil;Electrònica;4;1311,61;5246,44;PayPal;Portugal
1298;2023-06-29 00:00:00;C4197;Teclat;Accessoris;3;102,42;307,26;PayPal;Alemanya
1299;2023-04-09 00:00:00;C1126;Ratolí;Accessoris;2;14,17;28,34;PayPal;Alemanya
1300;2023-05-06 00:00:00;C2366;Mòbil;Electrònica;5;615,82;3079,1;PayPal;Itàlia
1301;2023-06-22 00:00:00;C3887;Mòbil;Electrònica;4;768,55;3074,2;PayPal;Portugal
1302;2023-10-09 00:00:00;C7040;Teclat;Accessoris;5;31,67;158,35;Transferència;Portugal
1303;2023-03-05 00:00:00;C6014;USB;Accessoris;3;23,41;70,23;Transferència;Itàlia
1304;2023-05-26 00:00:00;C6974;Auriculars;Accessoris;5;126,02;630,1;Transferència;França
1305;2023-11-09 00:00:00;C6014;Teclat;Accessoris;5;40,6;203;PayPal;Portugal
1306;2023-03-29 00:00:00;C5530;Monitor;Electrònica;4;257,51;1030,04;Transferència;Espanya
1307;2023-12-06 00:00:00;C3693;Mòbil;Electrònica;2;554,83;1109,66;Transferència;Espanya
1308;2023-04-19 00:00:00;C8966;Teclat;Accessoris;5;49,71;248,55;Transferència;Itàlia
1309;2023-03-18 00:00:00;C7772;Ratolí;Accessoris;5;23,7;118,5;Targeta;Itàlia
1310;2023-01-25 00:00:00;C9488;Tablet;Electrònica;4;195,7;782,8;Targeta;Portugal
1311;2023-02-07 00:00:00;C1901;Portàtil;Electrònica;1;1147,37;1147,37;Transferència;Alemanya
1312;2023-06-17 00:00:00;C6622;Cadira oficina;Oficina;2;65,75;131,5;Transferència;Espanya
1313;2023-06-01 00:00:00;C6650;Impressora;Oficina;1;250,85;250,85;Transferència;Alemanya
1314;2023-12-10 00:00:00;C2058;Ratolí;Accessoris;1;53,8;53,8;PayPal;Països Baixos
1315;2023-06-02 00:00:00;C3476;Cadira oficina;Oficina;4;275,18;1100,72;Transferència;Portugal
1316;2023-12-11 00:00:00;C1220;Monitor;Electrònica;3;347,26;1041,78;PayPal;Itàlia
1317;2023-01-25 00:00:00;C5623;Mòbil;Electrònica;3;1010,16;3030,48;Targeta;França
1318;2023-05-09 00:00:00;C8209;Monitor;Electrònica;1;247,87;247,87;Transferència;Itàlia
1319;2023-12-02 00:00:00;C8915;Cadira oficina;Oficina;2;103,39;206,78;Targeta;Països Baixos
1320;2023-02-03 00:00:00;C9536;Cadira oficina;Oficina;2;249,77;499,54;Targeta;Itàlia
1321;2023-05-02 00:00:00;C8237;Portàtil;Electrònica;5;1188,59;5942,95;Targeta;Itàlia
1322;2023-02-08 00:00:00;C2001;Auriculars;Accessoris;3;130,78;392,34;Targeta;França
1323;2023-09-01 00:00:00;C9465;Cadira oficina;Oficina;1;245,44;245,44;PayPal;Països Baixos
1324;2023-11-25 00:00:00;C1478;Impressora;Oficina;4;149,15;596,6;Transferència;Alemanya
1325;2023-04-19 00:00:00;C7297;Impressora;Oficina;1;54,85;54,85;Transferència;Itàlia
1326;2023-11-04 00:00:00;C4332;Mòbil;Electrònica;3;1132,75;3398,25;Transferència;Portugal
1327;2023-04-21 00:00:00;C4841;Monitor;Electrònica;2;382,3;764,6;Targeta;Alemanya
1328;2023-04-19 00:00:00;C6214;Portàtil;Electrònica;4;1371,26;5485,04;Targeta;Països Baixos
1329;2023-07-10 00:00:00;C8533;Teclat;Accessoris;3;28,96;86,88;Targeta;Itàlia
1330;2023-09-24 00:00:00;C6730;Portàtil;Electrònica;5;839,98;4199,9;Targeta;Alemanya
1331;2023-06-13 00:00:00;C5471;Cadira oficina;Oficina;2;276,77;553,54;Transferència;Alemanya
1332;2023-03-15 00:00:00;C8675;Portàtil;Electrònica;5;1091,38;5456,9;Targeta;Portugal
1333;2023-07-18 00:00:00;C1571;USB;Accessoris;4;39,11;156,44;Transferència;Alemanya
1334;2023-05-31 00:00:00;C1178;Teclat;Accessoris;5;37,02;185,1;Targeta;Itàlia
1335;2023-10-14 00:00:00;C8601;Ratolí;Accessoris;1;72,04;72,04;Targeta;Espanya
1336;2023-05-10 00:00:00;C4084;Impressora;Oficina;1;165;165;PayPal;Portugal
1337;2023-04-16 00:00:00;C2605;Auriculars;Accessoris;4;97,07;388,28;Transferència;Itàlia
1338;2023-03-23 00:00:00;C3933;Impressora;Oficina;3;178,44;535,32;Targeta;Espanya
1339;2023-08-02 00:00:00;C8099;USB;Accessoris;5;19,1;95,5;Transferència;Alemanya
1340;2023-11-20 00:00:00;C5312;Tablet;Electrònica;1;351,87;351,87;Transferència;Portugal
1341;2023-07-02 00:00:00;C8088;Impressora;Oficina;3;163,31;489,93;PayPal;França
1342;2023-01-07 00:00:00;C2167;Cadira oficina;Oficina;4;217,85;871,4;Transferència;Espanya
1343;2023-03-13 00:00:00;C4793;Cadira oficina;Oficina;3;176,68;530,04;PayPal;França
1344;2023-03-24 00:00:00;C2577;Portàtil;Electrònica;4;1021,86;4087,44;Transferència;Països Baixos
1345;2023-01-07 00:00:00;C7691;Portàtil;Electrònica;5;1182,15;5910,75;Transferència;Espanya
1346;2023-08-03 00:00:00;C3181;Mòbil;Electrònica;2;346,7;693,4;Transferència;Portugal
1347;2023-12-03 00:00:00;C8037;Auriculars;Accessoris;1;142,86;142,86;Transferència;Espanya
1348;2023-03-16 00:00:00;C6308;Auriculars;Accessoris;3;76,17;228,51;PayPal;Espanya
1349;2023-06-25 00:00:00;C5661;Impressora;Oficina;2;98,06;196,12;Transferència;França
1350;2023-11-24 00:00:00;C7322;USB;Accessoris;3;34,8;104,4;Targeta;França
1351;2023-11-23 00:00:00;C4968;Impressora;Oficina;3;381,01;1143,03;Targeta;Alemanya
1352;2023-02-04 00:00:00;C1378;Mòbil;Electrònica;4;797,84;3191,36;Transferència;Itàlia
1353;2023-04-14 00:00:00;C3330;Ratolí;Accessoris;5;54,68;273,4;PayPal;Països Baixos
1354;2023-03-28 00:00:00;C4624;Cadira oficina;Oficina;4;290,27;1161,08;Targeta;Espanya
1355;2023-06-27 00:00:00;C6603;USB;Accessoris;2;41,92;83,84;Targeta;França
1356;2023-07-28 00:00:00;C2412;Tablet;Electrònica;3;583,37;1750,11;PayPal;França
1357;2023-06-24 00:00:00;C6565;Auriculars;Accessoris;3;196,62;589,86;Transferència;Portugal
1358;2023-11-13 00:00:00;C3939;Cadira oficina;Oficina;5;156,53;782,65;PayPal;Itàlia
1359;2023-02-19 00:00:00;C5813;Monitor;Electrònica;2;462,69;925,38;Targeta;França
